HST Benennung,HT Benennung,UT Benennung,Karosserie,Neupreis Brutto,Produktgruppe,Kraftstoffart,Schadstoffklasse,CCM,KW,HST PS,Getriebeart,Getriebe Benennung,Anzahl der Türen,Leergewicht,Zuladung,Zulässiges GG,Länge,Breite,Höhe,CO2-Emissionen,Min Energieeffizienzklasse,Antrieb,KSTA Motor,HST-HT Benennung
Citroen,Spacetourer (06.2016->),Feel XL (L3),Bs        ,42902,T5-Klasse Pkw,D ,E6,1962,131,173,Automatikgetriebe,Getriebe Automatik - (6-Stufen),4,1792,1026,2881.4701802112613,5236,1871,1946,155,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Active L3,Bs        ,43070,T5-Klasse Pkw,D ,E6,2053,135,181,Automatikgetriebe,Getriebe Automatik - (6-Stufen),4,1802,1023,2721.885418338687,5251,1994,1959,155,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Feel M (L2),Bs        ,44041,T5-Klasse Pkw,D ,6T,2049,133,182,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1853,931,2798.476902559166,4775,1898,1902,161,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Feel M (L2),Bs        ,43401,T5-Klasse Pkw,D ,6D,1914,133,182,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1814,917,2813.9795349249457,4937,1865,1997,161,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Active L3,Bs        ,43176,T5-Klasse Pkw,D ,6T,1999,130,176,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,2258,942,2834.569930638508,5417,1915,1962,162,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Feel XL (L3),Bs        ,45515,T5-Klasse Pkw,D ,6T,2018,134,174,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1830,942,2854.3823218259886,5446,1899,1965,162,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Feel XL (L3),Bs        ,43704,T5-Klasse Pkw,D ,6D,2003,134,174,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1795,963,2848.7298208522348,5540,1909,1935,162,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Rip Curl M,Bs        ,48412,T5-Klasse Pkw,D ,6T,1978,133,179,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1849,955,2753.8454828971353,5361,1931,1949,161,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Rip Curl M,Bs        ,48190,T5-Klasse Pkw,D ,6D,2034,135,183,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1869,969,2784.5284035494856,5280,1858,2026,161,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Rip Curl XL,Bs        ,47247,T5-Klasse Pkw,D ,6T,2005,134,180,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1848,965,2820.8002997476033,5324,1911,1981,161,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Rip Curl XL,Bs        ,47434,T5-Klasse Pkw,D ,6D,1955,131,176,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1778,949,2880.6281381496824,5328,1888,1958,162,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L2,Bs        ,49129,T5-Klasse Pkw,D ,E6,2027,135,180,Automatikgetriebe,Getriebe Automatik - (6-Stufen),4,1929,755,2840.6889659802496,4818,1982,1850,159,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L2,Bs        ,50286,T5-Klasse Pkw,D ,6T,1897,129,179,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1975,673,2684.802029103058,4947,1912,1938,168,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L2,Bs        ,48825,T5-Klasse Pkw,D ,6D,1988,131,181,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1831,933,2845.96220586462,4735,1952,1949,161,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L3,Bs        ,48877,T5-Klasse Pkw,D ,E6,2022,128,179,Automatikgetriebe,Getriebe Automatik - (6-Stufen),4,1971,753,2755.7694684636763,5194,1913,1999,163,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge M (L2),Bs        ,48605,T5-Klasse Pkw,D ,6T,1971,131,175,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,2033,658,2704.136176934203,4990,1838,1946,168,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge M (L2),Bs        ,49359,T5-Klasse Pkw,D ,6D,1997,131,183,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,2013,666,2754.094692871641,4870,1992,1964,168,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L3,Bs        ,49747,T5-Klasse Pkw,D ,6T,1948,131,182,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,2057,674,2669.4900854785164,5321,1849,1901,169,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L3,Bs        ,51088,T5-Klasse Pkw,D ,6D,2020,133,173,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1842,971,2746.4878568089125,5254,1965,1993,162,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge XL (L3),Bs        ,50852,T5-Klasse Pkw,D ,6T,1975,134,181,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,2045,676,2691.7510042356134,5340,1953,2007,169,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge XL (L3),Bs        ,51419,T5-Klasse Pkw,D ,6D,2027,130,178,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,2098,699,2719.6496005140157,5364,1941,1977,169,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Shine M (L2),Bs        ,51020,T5-Klasse Pkw,D ,E6,1961,131,177,Automatikgetriebe,Getriebe Automatik - (6-Stufen),4,1761,1022,2693.3029216228165,4974,1995,1933,151,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Shine XL (L3),Bs        ,51693,T5-Klasse Pkw,D ,E6,1993,128,176,Automatikgetriebe,Getriebe Automatik - (6-Stufen),4,1772,1022,2887.616823700901,5419,1975,1931,155,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Shine M (L2),Bs        ,54648,T5-Klasse Pkw,D ,6T,1962,129,179,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1785,973,2751.9995333637585,4958,1889,1964,161,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Shine M (L2),Bs        ,51946,T5-Klasse Pkw,D ,6D,1979,134,182,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1784,956,2843.1537415857815,5136,1963,1917,161,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Shine XL (L3),Bs        ,52857,T5-Klasse Pkw,D ,6T,2065,130,176,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1906,918,2857.379738841629,5179,1941,1895,162,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Shine XL (L3),Bs        ,53606,T5-Klasse Pkw,D ,6D,2027,130,177,Automatikgetriebe,Getriebe Automatik - (8-Stufen),4,1864,969,2812.492175392068,5354,1960,1952,162,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Mercedes-Benz,V,V 220/250/300 d EDITION kompakt (447.811),Bs        ,49362,T5-Klasse Pkw,D ,6T,1942,140,191,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2044,999,3100.546165779245,4676,1909,1938,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION lang (447.813),Bs        ,51504,T5-Klasse Pkw,D ,6T,1934,140,185,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2129,953,3041.5235774849552,5168,1911,1882,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d kompakt (447.811),Bs        ,53234,T5-Klasse Pkw,D ,6T,1883,142,186,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2072,980,3087.839485948552,4833,1938,1852,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION extralang (447.815),Bs        ,52624,T5-Klasse Pkw,D ,6T,1910,137,192,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2154,937,3171.536847114219,5351,1926,1803,156,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d lang (447.813),Bs        ,53798,T5-Klasse Pkw,D ,6T,1991,140,196,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2180,973,3175.7020083143702,5091,1953,1935,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d extralang (447.815),Bs        ,53952,T5-Klasse Pkw,D ,6T,1991,144,195,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2204,944,3111.6137974808294,5554,1901,1910,156,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 19 kompakt (447.811),Bs        ,54345,T5-Klasse Pkw,D ,6T,1966,136,194,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2179,994,3074.1685267086655,4801,1903,1855,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 4MATIC kompakt (447.811),Bs        ,53506,T5-Klasse Pkw,D ,6T,1943,138,181,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2182,901,3121.058981368463,5036,1991,1910,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 19 lang (447.813),Bs        ,55435,T5-Klasse Pkw,D ,6T,1874,141,195,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2210,962,3001.06695525495,5071,1903,1846,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 4MATIC lang (447.813),Bs        ,55612,T5-Klasse Pkw,D ,6T,1991,137,188,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2217,831,3187.6958836885115,5106,1935,1809,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 19 extralang (447.815),Bs        ,57227,T5-Klasse Pkw,D ,6T,1980,139,190,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2165,903,3065.3701128882426,5398,1890,1883,156,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d 4MATIC kompakt (447.811),Bs        ,55750,T5-Klasse Pkw,D ,6T,1956,137,198,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2133,931,3038.308845203455,4867,1979,1917,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 4MATIC extralang (447.815),Bs        ,55590,T5-Klasse Pkw,D ,6T,1934,141,181,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2235,883,3204.4585369184265,5555,1953,1846,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d 4MATIC lang (447.813),Bs        ,59436,T5-Klasse Pkw,D ,6T,1981,138,193,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2269,866,3034.573671640105,5025,1859,1901,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d 4MATIC extralang (447.815),Bs        ,57765,T5-Klasse Pkw,D ,6T,1896,141,192,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2266,867,3155.8213001286763,5394,1949,1798,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 19 4MATIC kompakt (447.811),Bs        ,57016,T5-Klasse Pkw,D ,6T,1936,139,192,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2198,860,3232.4516242793943,4892,1924,1915,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 19 4MATIC lang (447.813),Bs        ,61177,T5-Klasse Pkw,D ,6T,1955,145,187,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2267,866,3063.1783715026536,5076,1942,1904,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d EDITION 19 4MATIC extralang (447.815),Bs        ,60824,T5-Klasse Pkw,D ,6T,1920,136,188,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2243,871,2945.0,5397,1921,1891,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE 4MATIC extralang (447.815),Bs        ,66180,T5-Klasse Pkw,D ,6T,1908,136,191,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2261,866,3063.788232922544,5325,1963,1872,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 4MATIC extralang (447.815,Bs        ,66368,T5-Klasse Pkw,D ,6T,1950,144,184,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2301,850,3136.0732525477697,5249,1910,1817,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 19 4M extralang (447.815),Bs        ,72027,T5-Klasse Pkw,D ,6T,1985,143,188,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),4,2226,847,3227.077758609327,5297,1952,1806,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250 d EXCLUSIVE EDITION lang (447.813),Bs        ,77644,T5-Klasse Pkw,D ,E6,2244,141,192,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),4,2125,971,3152.570913362018,5202,1964,1960,158,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250 d EXCLUSIVE EDITION 4MATIC lang (447.813),Bs        ,78218,T5-Klasse Pkw,D ,E6,2145,139,187,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),4,2156,943,3135.171113311328,5165,1951,1840,177,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250 d EXCLUSIVE lang (447.813),Bs        ,82934,T5-Klasse Pkw,D ,E6,2250,135,184,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),4,2107,931,3122.1308521081974,4994,1907,1887,158,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250 d EXCLUSIVE 4MATIC lang (447.813),Bs        ,86258,T5-Klasse Pkw,D ,E6,2161,138,190,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),4,2120,922,2992.7345852500302,5182,1963,1934,177,B,A         ,STANDARD ->D,Mercedes-Benz-V
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline FWD,Bs        ,54354,T5-Klasse Pkw,D ,6T,1977,144,198,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1955,1126,3207.102241885042,4841,1930,1985,162,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Comfortline FWD,Bs        ,55778,T5-Klasse Pkw,D ,6T,1937,146,196,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1953,1179,3083.4737501963195,4904,1855,1939,162,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline lang FWD,Bs        ,54397,T5-Klasse Pkw,D ,6T,1944,146,201,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2053,1074,3107.547880167364,5272,1867,2015,165,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Comfortline lang FWD,Bs        ,56033,T5-Klasse Pkw,D ,6T,1996,142,205,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1992,1071,3120.9319673534987,5292,1930,1962,165,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Comfortline,Bs        ,58277,T5-Klasse Pkw,D ,6T,1987,149,202,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2117,976,3120.5679963684706,4890,1901,1988,182,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline 4MOTION,Bs        ,59839,T5-Klasse Pkw,D ,6T,1898,147,195,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1998,1032,3100.80599156495,4921,1868,1961,182,C,A         ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Generation Six,Bs        ,59039,T5-Klasse Pkw,D ,6T,1970,150,201,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2103,1013,3140.0901483751923,4744,1984,2040,182,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline lang 4MOTION,Bs        ,58124,T5-Klasse Pkw,D ,6T,1929,144,196,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2096,970,3098.858307790541,5174,1893,1972,186,C,A         ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Comfortline FWD,Bs        ,58406,T5-Klasse Pkw,D ,6T,1981,150,196,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,3038,964,2051.5455313310435,4775,1949,1961,167,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Comfortline 4MOTION,Bs        ,60293,T5-Klasse Pkw,D ,6T,1927,146,198,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2078,1038,3191.1868665057304,5038,1913,1966,182,C,A         ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Comfortline lang,Bs        ,60234,T5-Klasse Pkw,D ,6T,1982,145,196,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2128,932,3139.939610845708,5295,1913,2021,182,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Join,Bs        ,61511,T5-Klasse Pkw,D ,6T,2007,147,193,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2154,989,3165.6902025658965,4957,1904,2014,182,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Comfortline 4Motion,Bs        ,59993,T5-Klasse Pkw,D ,6T,1970,146,193,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2165,899,3132.5453637349274,4905,1942,1921,213,D,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan PanAmericana,Bs        ,57256,T5-Klasse Pkw,D ,6T,2004,142,207,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2094,997,3053.3424913144,4854,1967,1965,182,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Comfortline lang 4MOTION,Bs        ,59511,T5-Klasse Pkw,D ,6T,1994,141,198,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2074,978,3163.754788386615,5053,1828,1930,186,C,A         ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Generation Six FWD,Bs        ,61166,T5-Klasse Pkw,D ,6T,1991,151,200,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,3068,975,2132.473793742593,4856,1875,1956,167,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Generation Six 4Motion,Bs        ,59211,T5-Klasse Pkw,D ,6T,2032,144,198,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2189,884,3135.240292966456,4791,1889,1979,213,D,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Edition,Bs        ,61641,T5-Klasse Pkw,D ,6T,1986,148,200,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2107,991,3075.070095662914,4916,1903,1954,182,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Edition FWD,Bs        ,62898,T5-Klasse Pkw,D ,6T,1987,145,204,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,3091,986,2057.5731457860024,4926,1852,1946,167,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Comfortline lang FWD,Bs        ,62627,T5-Klasse Pkw,D ,6T,1996,146,202,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2192,897,3069.262812875681,5337,1894,1968,168,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Comfortline 4MOTION,Bs        ,63219,T5-Klasse Pkw,D ,6T,1993,151,194,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2202,876,3154.6962344190943,4750,1900,1885,189,B,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Comfortline lang 4Motion,Bs        ,65070,T5-Klasse Pkw,D ,6T,1959,148,194,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2235,812,3067.0346803896573,5310,1876,2077,214,C,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Join 4Motion,Bs        ,64580,T5-Klasse Pkw,D ,6T,1958,147,196,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2205,887,3163.7527858455514,4846,1965,2068,213,D,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan PanAmericana 4Motion,Bs        ,61719,T5-Klasse Pkw,D ,6T,1997,146,196,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2217,895,3131.0572839682454,4889,1959,1986,213,D,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Generation Six 4MOTION,Bs        ,65327,T5-Klasse Pkw,D ,6T,2052,149,200,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2194,885,3098.224772631926,5074,1939,1958,189,B,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Edition 4Motion,Bs        ,64600,T5-Klasse Pkw,D ,6T,1991,144,197,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2202,881,3088.2883588498303,4779,1905,1876,213,D,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Edition 4MOTION,Bs        ,62449,T5-Klasse Pkw,D ,6T,1942,150,197,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2153,920,3189.8446045709866,4852,1931,1928,189,B,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Comfortline lang 4MOTION,Bs        ,64566,T5-Klasse Pkw,D ,6T,1981,153,195,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2301,819,3126.547006756334,5286,1808,2041,191,B,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Cruise FWD,Bs        ,65973,T5-Klasse Pkw,D ,6T,2055,143,194,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,3097,970,2053.5613130417464,4962,1914,1958,167,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Cruise 4MOTION,Bs        ,69877,T5-Klasse Pkw,D ,6T,1950,146,197,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2218,885,3096.08911814922,4830,1893,1990,189,B,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Comfortline,Bs        ,56299,T5-Klasse Pkw,D ,E6,1907,149,203,Schaltgetriebe,Getriebe 6-Gang,4,2120,1039,3032.7743753167597,4851,1940,1930,177,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Comfortline,Bs        ,55692,T5-Klasse Pkw,D ,E6,2039,150,208,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2141,1023,3033.1493010127856,4883,1912,1912,173,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
